Pre,NEO,CHALCO,BA,EBA,Pre,NEO,CHALCO,BA,EBA,LBA,IA,EIA,LIA,HELLEN,RP,LRP,LA_,EMA,HMA,LMA,MA_XIV,MA_XVII,Pre,NEO,CHALCO,BA,EBA,LBA,IA,EIA,LIA,HELLEN,RP,LRP,LA_,EMA,HMA,LMA,MA_XIV,MA_XVII,Pre,NEO,CHALCO,BA,EBA,LBA,IA,EIA,LIA,HELLEN,RP,LRP,LA_,EMA,HMA,LMA,MA_XIV,MA_XVII
0.5961907351705532,1.59223657846988,1.231819096149453,0.40877853697622585,0.5500722175815349,0.601649710298321,1.0811333685386864,0.9451236410395389,0.47730569011293333,0.5974403646386109,Inf,0.7445951183783028,0.6569261350806863,0.7497084681964031,0.9643008227035791,0.6298038663942445,1.1463417867128103,0.7191331897715877,Inf,0.9591276952815727,1.1471196141915814,0.5727624097145106,0.9138456279293906,0.9557365972440149,2.2993031951875023,1.6603628688348304,0.685473369913195,0.8964663714672659,Inf,0.7547319933370058,0.5381783995621839,0.7461316900933702,0.948448722438027,1.3059527437919567,1.8424555831636549,1.1816502463642375,0.04052147797646216,0.9620131788607772,1.240086650333996,0.8181126983116681,0.8793516543070503,0.4344097276510219,0.9701188191938483,0.6917640713155603,0.27247369135136823,0.43205598409400137,Inf,0.6198673490126653,0.3734473195128715,0.6135302643021903,0.6598619723682818,0.6849914476483677,0.8978893785550378,0.6460586150700427,0.781151990875333,0.8917719082096127,0.9849080223936982,0.8051913300558144,0.9061672368161061
0.5961907351705532,1.59223657846988,0.9613406419814242,0.5193504089961354,0.5500722175815349,0.601649710298321,1.0811333685386864,0.9451236410395389,0.47730569011293333,0.5974403646386109,Inf,0.7112424260409352,0.4901406559508142,0.7123815100021501,0.8618097814942269,0.655539662171139,1.1463417867128103,0.5826045294560374,0.13304531745596448,0.8938587300857077,1.1471196141915814,0.7339770654074338,0.9027890632201911,0.9557365972440149,2.2993031951875023,1.4368184421084067,0.81757817382018,0.8964663714672659,1.202739392095141,0.7083414935504811,0.4064253761069856,0.6948863923043012,0.8262725840164581,1.1800990979142911,1.8424555831636549,1.0721154211916661,0.04052147797646216,1.5697845390290381,1.240086650333996,1.0202672937691462,0.8793516543070503,0.4344097276510219,0.9701188191938483,0.6148331389062337,0.3209273657589299,0.43205598409400137,0.5141164973378967,0.6029670382908605,0.3288829571125102,0.5916987922446321,0.5932893691443472,0.6663887687037459,0.8978893785550378,0.6096841328023231,0.5777672224930883,0.9609304048301108,0.9534537827582247,0.8609587193771414,0.8839593880206007
