Pre,NEO,CHALCO,BA,EBA,Pre,NEO,CHALCO,BA,EBA,LBA,IA,EIA,LIA,HELLEN,RP,LRP,LA_,EMA,HMA,LMA,MA_XIV,MA_XVII
0.5961907351705532,1.59223657846988,1.231819096149453,0.40877853697622585,0.5500722175815349,0.601649710298321,1.0811333685386864,0.9451236410395389,0.47730569011293333,0.5974403646386109,Inf,0.7445951183783028,0.6569261350806863,0.7497084681964031,0.9643008227035791,0.6298038663942445,1.1463417867128103,0.7191331897715877,Inf,0.9591276952815727,1.1471196141915814,0.5727624097145106,0.9138456279293906
0.5961907351705532,1.59223657846988,0.9613406419814242,0.5193504089961354,0.5500722175815349,0.601649710298321,1.0811333685386864,0.9451236410395389,0.47730569011293333,0.5974403646386109,Inf,0.7112424260409352,0.4901406559508142,0.7123815100021501,0.8618097814942269,0.655539662171139,1.1463417867128103,0.5826045294560374,0.13304531745596448,0.8938587300857077,1.1471196141915814,0.7339770654074338,0.9027890632201911
